Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
6252,2022-10-26 15:16:43.029000+00:00,-0.181082428,37.1875,-2.631429672,40.4375,-1.049645782,40.875,-0.579063773,43.375,-0.250008285,45.3125,0.050202675,44.4375,-0.017921058,-0.0017285,-0.005383576,0.036558546,0.007908212,0.001195022,0.082645774,231,False,0
6253,2022-10-26 15:16:44.032000+00:00,-0.451295137,37.1875,-1.527933836,40.4375,-1.304836035,40.875,0.069821417,43.375,0.111224234,45.3125,0.064430572,44.375,0.098292291,0.128212109,-2.544440269,0.384061605,0.0,-0.508362651,0.085871518,231,False,0
6254,2022-10-26 15:16:45.037000+00:00,-0.020649178,37.1875,-1.851953387,40.4375,-1.626708269,40.8125,-0.450251251,43.375,0.064876921,45.3125,0.020182896,44.375,0.0,1.31347e-05,0.000645495,3.14e-19,0.0,2.33e-11,0.086378694,231,False,0
6255,2022-10-26 15:16:46.043000+00:00,0.201453388,37.1875,-1.774049997,40.4375,-0.728751779,40.875,-0.956696153,43.375,-0.220807672,45.3125,0.215758637,44.4375,0.299967527,-0.060232583,0.05794372,-0.718576491,0.030386722,0.405939698,0.088331401,231,False,0
6256,2022-10-26 15:16:47.047000+00:00,-0.137843639,37.1875,-1.537563801,40.4375,-0.720139623,40.8125,-0.648354888,43.375,-0.109973155,45.3125,0.013716728,44.4375,0.000102752,0.0,0.0,0.0,0.0,5.4899999999999995e-34,0.086292624,231,False,0
6257,2022-10-26 15:16:48.048000+00:00,-0.018410681,37.1875,-1.643272996,40.4375,-0.764292061,40.8125,-0.677840829,43.375,-0.16976282,45.3125,-0.033348367,44.4375,0.0,-0.004347573,0.000453778,-0.000211375,-9.97455e-05,0.0,0.167854548,231,False,0
6258,2022-10-26 15:16:49.054000+00:00,-0.277908832,37.1875,-4.206573009,40.4375,-2.813905239,40.8125,-0.750447452,43.375,-0.157743454,45.3125,-0.164633527,44.375,-0.286924124,-0.010741595,-0.039275788,0.976326346,-0.037697859,-0.797328353,0.084512293,231,False,0
6259,2022-10-26 15:16:50.060000+00:00,0.787862301,37.1875,-3.251700401,40.4375,-1.550896883,40.875,-1.558519363,43.375,-0.357499689,45.3125,-0.08267834,44.4375,0.014934394,0.091780163,2.545391798,-0.524649799,-9.339999999999999e-28,0.671529472,0.085699201,231,False,0
6260,2022-10-26 15:16:51.069000+00:00,-0.11102955,37.25,-2.221487761,40.4375,-1.161982775,40.875,-1.041283965,43.375,0.34301585,45.3125,-0.204614192,44.4375,0.228353664,-0.029785268,0.008688793,-0.519703507,-0.110866122,0.218390658,0.092744052,231,False,0
6261,2022-10-26 15:16:52.072000+00:00,-0.031830553,37.1875,-2.693713665,40.4375,-1.34890461,40.875,-0.640872359,43.375,-0.159091815,45.3125,0.013760405,44.375,-0.000188324,-0.00195359,0.002204501,0.000407846,8.45733e-05,-0.012385682,0.166581511,231,False,0
6262,2022-10-26 15:16:53.077000+00:00,-0.230256274,37.25,-2.79178381,40.4375,-1.008774042,40.875,-0.315608859,43.375,0.091314167,45.3125,0.174567193,44.4375,-0.384937704,0.001151323,-0.015621971,0.265630662,0.012238684,0.132141486,0.088159144,231,False,0
6263,2022-10-26 15:16:54.079000+00:00,-0.21724081,37.1875,-2.728940964,40.4375,-0.917225361,40.875,-0.458349884,43.375,0.04482327,45.3125,0.081015207,44.4375,-0.000357876,0.0,-1.3999999999999999e-45,0.00011231,0.0,9.15e-20,0.0920645,231,False,0
6264,2022-10-26 15:16:55.086000+00:00,-0.171949476,37.1875,-2.315752268,40.4375,-0.981915295,40.875,-0.479619443,43.375,0.009545466,45.375,0.05032786,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088245332,231,False,0
6265,2022-10-26 15:16:56.089000+00:00,0.096383661,37.1875,-1.067625403,40.375,-1.188947439,40.875,-0.760339379,43.375,-0.16214256,45.3125,-0.15254055,44.375,0.551713943,-0.001771807,0.018706322,-0.484856129,-0.019039098,-0.075553797,0.082645774,232,False,0
6266,2022-10-26 15:16:57.093000+00:00,0.153440312,37.1875,-2.543510437,40.4375,-1.321490765,40.875,-0.845317841,43.375,0.026338667,45.3125,-0.127820671,44.4375,-0.000379554,-0.001523745,0.0,0.00064646,-8.569e-06,-2.02e-10,0.158263624,232,False,0
6267,2022-10-26 15:16:58.095000+00:00,-0.063508689,37.1875,-3.524404287,40.4375,-2.188951492,40.875,-0.756307244,43.375,-0.528844953,45.3125,0.15203841,44.375,-0.120205425,-0.047578726,-0.030472705,0.305495828,0.059312649,-0.14807792,0.088838756,232,False,0
6268,2022-10-26 15:16:59.102000+00:00,1.72850728,37.1875,-3.066601753,40.4375,-2.116312742,40.875,-1.252594471,43.375,-3.083786726,45.3125,0.041476667,44.4375,0.007401109,0.02656577,-0.034913406,0.031390574,-0.000258599,0.019745318,0.088331401,232,True,0
6269,2022-10-26 15:17:00.112000+00:00,0.147954419,37.25,-1.863329649,40.4375,-0.713454604,40.875,-0.11957527,43.375,-0.010373085,45.3125,-0.005668306,44.375,-0.038641412,-0.005788915,-0.000402513,-0.018048055,-8.47e-11,-0.01889592,0.361359656,232,True,0
6270,2022-10-26 15:17:01.117000+00:00,0.231878474,37.1875,-2.124450445,40.4375,-1.122569084,40.875,-0.599716425,43.375,0.084693283,45.3125,0.037336621,44.4375,-8.69781e-05,0.0,0.0,0.0,0.0,0.0,0.085785329,232,True,0
6271,2022-10-26 15:17:02.126000+00:00,0.215227768,37.1875,-2.22239995,40.4375,-1.084551334,40.875,-0.61772722,43.375,0.080472745,45.3125,0.01333033,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.086464942,232,True,0
6272,2022-10-26 15:17:03.127000+00:00,0.261254251,37.25,-2.409502506,40.4375,-1.633180141,40.875,-0.714548826,43.375,-0.155465856,45.3125,0.008073668,44.375,-0.000465778,-0.068486914,0.012512919,-0.005511698,0.0,-0.005839461,0.084426165,232,False,0
6273,2022-10-26 15:17:04.132000+00:00,0.18855758,37.1875,-3.289533615,40.4375,-1.066779137,40.875,-1.019250035,43.375,-0.0538368,45.3125,0.153631106,44.4375,-0.00989264,-0.008189993,0.005210549,-0.091952689,0.004890454,0.126924634,0.090705216,232,False,1
6274,2022-10-26 15:17:05.139000+00:00,0.184898883,37.1875,-1.588739038,40.5,-0.687932014,40.875,-0.95513618,43.375,-0.176714003,45.3125,0.1865246,44.375,0.116414852,-0.048526134,0.045482457,-0.564393401,0.027656119,0.435758621,0.083153129,232,False,1
6275,2022-10-26 15:17:06.142000+00:00,0.204455614,37.1875,-1.621193409,40.4375,-0.849241436,40.9375,-0.599678278,43.375,-0.161747724,45.3125,0.126700193,44.4375,0.0,-0.00019607,0.00093079,5.62121e-05,0.000102912,-5.98271e-05,0.250010014,232,False,0
6276,2022-10-26 15:17:07.151000+00:00,0.130217865,37.1875,-1.654895782,40.4375,-0.742420673,40.875,-0.578529477,43.375,-0.021950962,45.3125,0.014496382,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.083239198,232,False,0
6277,2022-10-26 15:17:08.156000+00:00,0.05401969,37.1875,-1.783296466,40.4375,-0.794443429,40.875,-0.573046505,43.375,-0.009573151,45.3125,-0.00499005,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.084598422,232,False,0
6278,2022-10-26 15:17:09.160000+00:00,-0.274892867,37.1875,-2.410230637,40.4375,-1.210660696,40.875,-0.390502334,43.375,0.054940961,45.3125,-0.118965983,44.4375,-0.068100147,0.001227528,-0.010007963,0.104545206,-0.003458415,-0.037048321,0.086972296,232,False,0
6279,2022-10-26 15:17:10.165000+00:00,-0.353080064,37.1875,-2.589634418,40.4375,-1.711280584,40.875,-0.173250467,43.375,0.1858695,45.375,-0.14610973,44.4375,-0.079206035,0.011574201,-0.035486586,0.677969098,-0.028128738,-0.616885066,0.08756566,232,False,0
6280,2022-10-26 15:17:11.167000+00:00,-0.302050769,37.1875,-2.007744551,40.4375,-1.766275644,40.875,-0.355732441,43.375,0.210222021,45.375,-0.156547189,44.4375,0.024264308,0.000235452,-0.002024348,0.051034249,-0.001475131,-0.076108865,0.085699201,232,False,0
6281,2022-10-26 15:17:12.176000+00:00,0.188521519,37.1875,-1.317276359,40.4375,-0.617135644,40.8125,-0.9049474,43.375,-0.186895728,45.375,-0.27402404,44.4375,0.3045156,-0.031728555,0.007623268,-0.877616584,-0.17654939,0.49509263,0.08128649,232,False,0
6282,2022-10-26 15:17:13.180000+00:00,-5.28752327,37.25,-2.156612873,40.4375,-1.696619749,40.875,-0.239292264,43.375,1.509656191,45.375,0.046799913,44.4375,0.024880856,0.036177706,-0.80132097,0.145234078,0.000192747,-0.168363631,0.083832622,232,False,0
6283,2022-10-26 15:17:14.188000+00:00,0.012638055,37.25,-1.976979971,40.4375,-1.764734149,40.875,-0.36429745,43.375,0.042169973,45.3125,0.049425445,44.375,0.0,0.001660341,-0.002341271,0.000424982,0.0,-0.000493206,0.086206615,232,False,0
6284,2022-10-26 15:17:15.200000+00:00,0.23402594,37.1875,-2.998851776,40.4375,-0.896194041,40.8125,-0.875861585,43.375,-0.156006634,45.3125,0.209421873,44.4375,-0.014120253,-0.090766445,0.074816704,-1.238822818,0.059467878,1.213767648,0.082645774,232,False,0
6285,2022-10-26 15:17:16.208000+00:00,-0.085214525,37.1875,-1.625542879,40.4375,-0.795132041,40.875,-0.655623972,43.3125,-0.069141105,45.3125,0.099517837,44.4375,0.0,0.0,0.0,-5.15e-16,1.03e-12,0.000370088,0.081966102,232,False,0
6286,2022-10-26 15:17:17.213000+00:00,-0.077425018,37.1875,-1.629227757,40.4375,-0.725936174,40.875,-0.647991896,43.375,-0.085660823,45.3125,0.010689806,44.4375,0.0,0.0,0.0,0.0,-3.1600000000000004e-31,0.0,0.175406814,232,False,1
6287,2022-10-26 15:17:18.220000+00:00,-0.258810103,37.1875,-2.616354465,40.4375,-1.826298714,40.875,-0.110164538,43.375,0.161965609,45.3125,-0.185358211,44.375,-0.173084944,0.015303902,-0.055836894,1.049143791,-0.03752052,-0.898303866,0.07942003,232,False,1
6288,2022-10-26 15:17:19.225000+00:00,0.585148215,37.25,-1.798421741,40.4375,-0.446687818,40.875,-0.503947735,43.375,-0.156552553,45.3125,-0.113698572,44.4375,0.000792887,-0.000936965,2.613798141,-0.607665777,-5.2100000000000006e-27,0.647542894,0.083153129,232,False,1
6289,2022-10-26 15:17:20.229000+00:00,-0.097748168,37.25,-1.551869631,40.4375,-0.794273615,40.875,-0.86564064,43.375,-0.244391397,45.3125,-0.228474736,44.375,0.226499438,-0.008407855,-0.000431546,-0.455190629,-0.104792587,0.172990352,0.087651789,232,False,1
6290,2022-10-26 15:17:21.235000+00:00,-0.163909808,37.1875,-2.514146328,40.4375,-0.81789732,40.875,-0.805840015,43.375,-0.147530094,45.3125,-0.145350963,44.4375,-0.000680749,0.0,0.0,-7.48112e-05,0.0,0.000137417,0.188903153,232,False,0
6291,2022-10-26 15:17:22.236000+00:00,-0.084486857,37.1875,-2.592354536,40.4375,-0.937932372,40.875,-0.37282756,43.3125,0.038589425,45.3125,0.194907427,44.4375,-0.34836334,0.00036586,-0.002212802,0.264590383,0.011719912,0.085418031,0.083832622,232,False,0
6293,2022-10-26 15:17:24.252000+00:00,-0.196476936,37.25,-2.661726475,40.4375,-0.924445748,40.875,-0.392992079,43.375,0.034918919,45.3125,0.120238036,44.4375,-4.8100000000000005e-35,0.0,0.0,0.000103802,0.0,0.0,0.085613012,232,False,0
6294,2022-10-26 15:17:25.257000+00:00,-0.112419605,37.1875,-2.436738014,40.4375,-1.003049612,40.875,-0.461687148,43.375,0.005290966,45.3125,0.062015396,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.091978312,232,False,0
6295,2022-10-26 15:17:26.261000+00:00,0.141884491,37.1875,-1.766788602,40.4375,-1.323206306,40.875,-0.801662445,43.3125,-0.154682666,45.3125,-0.183668762,44.4375,0.75526464,-0.000714751,0.012949375,-0.450153023,-0.025945725,-0.323266119,0.083746493,233,False,0
6296,2022-10-26 15:17:27.268000+00:00,0.372540921,37.1875,-2.467850208,40.4375,-1.428516865,40.875,-1.250063896,43.375,-0.212718695,45.375,0.243778825,44.375,-0.000130445,0.000279724,0.000795933,-0.003003401,0.003660649,3.05595e-05,0.484932601,233,False,0
6297,2022-10-26 15:17:28.273000+00:00,-5.008321285,37.1875,-2.065675497,40.4375,-1.107221603,40.875,1.305636764,43.3125,3.235377789,45.3125,-0.024692375,44.4375,0.113771059,0.254000753,-2.56030345,0.33200866,-3.33e-09,-0.494663507,0.08756566,233,False,0
6298,2022-10-26 15:17:29.294000+00:00,0.456748307,37.25,-2.641471148,40.4375,-0.708655,40.875,-0.755654335,43.375,-0.183738336,45.3125,0.147883132,44.4375,-0.052275945,-0.016897583,0.020762699,-0.254518628,0.014632593,0.348391384,0.358813524,233,False,0
6299,2022-10-26 15:17:30.282000+00:00,0.327758521,37.25,-1.457081795,40.375,-0.643704593,40.875,-0.798725784,43.375,-0.170724019,45.3125,0.207619667,44.375,0.120000176,-0.034215473,0.023039017,-0.335145414,0.014508295,0.205492377,0.08128649,233,False,0
6300,2022-10-26 15:17:31.285000+00:00,0.101344347,37.1875,-1.544918895,40.4375,-0.755660832,40.875,-0.646629333,43.3125,-0.078324422,45.3125,0.09337429,44.375,0.000176705,0.0,0.0,3.96e-38,0.0,2.82e-32,0.179398298,233,False,0
6301,2022-10-26 15:17:32.287000+00:00,0.005620621,37.25,-1.715876818,40.4375,-0.73108995,40.875,-0.688856959,43.375,-0.042314164,45.3125,0.022125319,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088245332,233,False,0
6302,2022-10-26 15:17:33.290000+00:00,-0.000721756,37.1875,-1.821599245,40.4375,-0.760614216,40.875,-0.684322119,43.375,-0.05682582,45.3125,-0.006784512,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088924825,233,False,0
6303,2022-10-26 15:17:34.296000+00:00,-0.352129549,37.25,-2.501366138,40.4375,-1.254136324,40.875,-0.264123678,43.375,0.140391827,45.3125,-0.146326125,44.4375,-0.142313734,0.001017384,-0.01648712,0.281881958,-0.009063725,-0.14195253,0.099789023,233,False,0
6304,2022-10-26 15:17:35.305000+00:00,-0.263942808,37.1875,-1.821823597,40.4375,-1.988536,40.875,-0.352361679,43.3125,0.094803393,45.3125,-0.1686932,44.4375,0.063719578,0.008322704,-0.022769107,0.558229804,-0.018924462,-0.617412388,0.08128649,233,False,0
6305,2022-10-26 15:17:36.315000+00:00,0.068654835,37.1875,-2.00353694,40.4375,-0.681023598,40.875,-0.521453619,43.375,0.000869982,45.3125,-0.069104157,44.4375,8.94997e-05,-0.00795605,2.571902752,-0.582691967,3.66084e-05,0.63672024,0.076194227,233,False,0
6306,2022-10-26 15:17:37.320000+00:00,-0.470363051,37.25,-3.264290333,40.4375,-1.01029253,40.875,-0.365871161,43.375,-0.127762288,45.3125,0.189702928,44.4375,-0.166721135,-0.020367699,-0.020204993,0.170865744,0.042669196,0.018740205,0.086972296,233,False,0
6307,2022-10-26 15:17:38.325000+00:00,-0.830415606,37.25,-1.692006469,40.4375,-1.555412531,40.875,-0.077637836,43.375,0.266966581,45.3125,0.06973809,44.4375,0.103481568,0.14322862,-2.520481825,0.385662198,0.0,-0.493865669,0.084426165,233,False,0
6308,2022-10-26 15:17:39.333000+00:00,-0.042142812,37.25,-1.935121417,40.4375,-1.60610342,40.875,-0.456754327,43.3125,0.040160395,45.3125,0.016927512,44.4375,0.0,-1.4e-09,0.00050466,0.0,0.0,0.0,0.088838756,233,False,0
6309,2022-10-26 15:17:40.340000+00:00,0.250146866,37.1875,-1.800729513,40.4375,-0.924155354,40.875,-0.939893007,43.375,-0.206259638,45.3125,0.217001319,44.375,0.22106418,-0.045002669,0.038146935,-0.498910546,0.020468641,0.284923583,0.082645774,233,False,0
6310,2022-10-26 15:17:41.340000+00:00,-0.098920934,37.1875,-1.618943453,40.375,-0.780090809,40.875,-0.627538443,43.375,-0.089367658,45.3125,0.004766904,44.4375,0.0,0.0,0.0,-4.74e-09,0.0,0.0,0.084512234,233,False,0
6311,2022-10-26 15:17:42.341000+00:00,-0.053623348,37.25,-1.630927324,40.4375,-0.775265992,40.875,-0.611740649,43.3125,-0.059848398,45.3125,-0.011087814,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.168955445,233,False,0
6312,2022-10-26 15:17:43.349000+00:00,-0.19747749,37.1875,-1.573860288,40.4375,-1.221443176,40.875,-0.319298863,43.3125,0.130681217,45.25,-0.127322808,44.4375,0.139033869,0.001350118,-0.007202537,0.432409465,-0.011929221,-0.594459832,0.08578527,233,False,0
6313,2022-10-26 15:17:44.357000+00:00,0.377061009,37.25,-1.669184446,40.4375,-0.892818451,40.875,-0.917713046,43.3125,-0.068653032,45.3125,-0.185949355,44.4375,0.031658307,0.005841789,-0.007810564,-0.129576847,-0.025733022,0.082057461,0.087479591,233,False,1
6314,2022-10-26 15:17:45.364000+00:00,-0.141731218,37.1875,-1.768768907,40.4375,-0.771309435,40.875,-0.844224572,43.3125,-0.192253888,45.3125,-0.187758207,44.4375,0.077626683,-0.003514938,-0.000218327,-0.106176347,-0.027843626,0.022010606,0.080099702,233,False,1
6315,2022-10-26 15:17:46.365000+00:00,-0.283796847,37.1875,-2.753571272,40.375,-0.758261204,40.875,-0.37827006,43.3125,-0.094728887,45.3125,0.080400124,44.4375,-0.100359857,0.0,-0.00242285,0.050935891,0.003332181,0.050088033,0.095204055,233,False,0
6316,2022-10-26 15:17:47.367000+00:00,-0.251782775,37.1875,-2.513223648,40.375,-0.876994967,40.8125,-0.399323523,43.3125,0.055077881,45.3125,0.121683925,44.375,-0.028451772,0.000127042,-0.001112155,0.033523396,0.001212431,0.000516452,0.086464942,233,False,0
6317,2022-10-26 15:17:48.373000+00:00,-0.179277644,37.25,-2.54435873,40.375,-0.95498693,40.875,-0.433848768,43.3125,0.021426696,45.25,0.044851765,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.085105717,233,False,0
6318,2022-10-26 15:17:49.381000+00:00,-0.11778757,37.1875,-2.401594162,40.4375,-1.007479191,40.8125,-0.474915504,43.3125,0.014739984,45.3125,0.028319404,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.08128649,233,False,0
6319,2022-10-26 15:17:50.392000+00:00,0.192072123,37.1875,-2.148523092,40.4375,-1.294425011,40.8125,-0.833584905,43.3125,-0.107774153,45.25,-0.158503771,44.4375,-0.00014984,-2.52e-44,0.000225757,-0.000300676,-0.00010409,-0.000185632,0.19009012,234,False,0
6320,2022-10-26 15:17:51.398000+00:00,-0.433626384,37.1875,-4.983115673,40.4375,-2.758415222,40.8125,-0.806800187,43.3125,0.10776595,45.25,0.271615088,44.4375,-0.550099015,-0.04230148,-0.091917641,0.504691184,0.133073479,-0.041196015,0.084426165,234,False,0
6321,2022-10-26 15:17:52.404000+00:00,0.0227038,37.1875,-2.982962608,40.375,-2.386407137,40.8125,-0.184093446,43.3125,0.96630764,45.25,0.020141764,44.375,0.11933139,0.127369896,-2.12981534,0.344071329,1.23e-34,-0.421624124,0.093337595,234,False,0
6322,2022-10-26 15:17:53.406000+00:00,0.553693891,37.1875,-2.342685223,40.4375,-1.285870552,40.8125,-1.261132002,43.3125,-0.538986564,45.25,0.225454316,44.375,0.043101009,-0.057593875,0.029547287,-0.614492297,0.030491875,0.55806905,0.089518368,234,False,0
6323,2022-10-26 15:17:54.411000+00:00,0.18362993,37.1875,-3.706739187,40.4375,-1.715412855,40.875,-0.942913413,43.3125,-0.858386278,45.25,-0.029209858,44.4375,-0.080736652,0.024408061,-0.000430965,-0.109999776,-0.00032298,-0.064847633,0.085105658,234,True,0
6324,2022-10-26 15:17:55.420000+00:00,-0.153460473,37.1875,-3.494788885,40.4375,-1.350087881,40.8125,-1.02052331,43.3125,0.01569056,45.25,-0.044413336,44.4375,-0.000130978,0.00029488,0.0,-6.22e-23,0.0,1.97e-14,0.086292684,234,True,0
6325,2022-10-26 15:17:56.426000+00:00,-0.197643787,37.25,-3.261935949,40.4375,-1.589903593,40.875,-1.147449493,43.3125,0.185351998,45.25,-0.024348255,44.4375,0.0,0.000585975,0.0,-6.12153e-05,0.0,-7.94028e-05,0.085699201,234,False,0
6326,2022-10-26 15:17:57.432000+00:00,-0.275211722,37.1875,-2.262148857,40.4375,-1.15274322,40.8125,-0.957490683,43.3125,0.217978522,45.25,-0.044094741,44.4375,0.000336625,0.0,0.0,2.55e-16,0.0,0.000104401,0.088838756,234,False,0
6327,2022-10-26 15:17:58.435000+00:00,-0.173662797,37.25,-1.637222052,40.4375,-0.764139593,40.8125,-0.508190095,43.3125,-0.062083565,45.3125,-0.015018376,44.4375,2.05101e-05,0.0,0.0,0.0,0.0,1.79e-17,0.078740358,234,False,0
6328,2022-10-26 15:17:59.440000+00:00,-0.121911004,37.1875,-1.746578097,40.4375,-0.803329349,40.8125,-0.552149236,43.3125,-0.020438371,45.25,-0.046857342,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088245332,234,False,0
6329,2022-10-26 15:18:00.445000+00:00,-0.133708403,37.1875,-1.816362023,40.4375,-0.823775411,40.8125,-0.556255937,43.3125,0.008775573,45.3125,-0.037168466,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.082559586,234,False,0
6330,2022-10-26 15:18:01.448000+00:00,-0.139706403,37.1875,-1.858537793,40.4375,-0.834573269,40.875,-0.556152105,43.3125,-0.016259953,45.3125,-0.034747865,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.07942003,234,False,0
6331,2022-10-26 15:18:02.451000+00:00,-0.130384549,37.25,-1.849708319,40.4375,-0.846501648,40.8125,-0.565484703,43.375,-0.014291744,45.25,-0.01708225,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.083066881,234,False,0
6332,2022-10-26 15:18:03.455000+00:00,-0.16506429,37.1875,-1.880017757,40.4375,-0.862664223,40.875,-0.559037149,43.375,-0.029996671,45.25,-0.029124733,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.088331401,234,False,0
6333,2022-10-26 15:18:04.460000+00:00,-0.160869926,37.1875,-1.910296679,40.4375,-0.851574183,40.8125,-0.552641273,43.375,-0.018943638,45.3125,-0.023524374,44.4375,0.0,-5.4400000000000005e-21,0.0,0.0,0.0,0.0,0.08578527,234,False,0
6334,2022-10-26 15:18:05.462000+00:00,-0.161208957,37.25,-1.933253527,40.375,-0.85059762,40.875,-0.548483014,43.375,-0.030166909,45.3125,-0.034960043,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.086292624,234,False,0
6335,2022-10-26 15:18:06.467000+00:00,-0.154493392,37.25,-1.907245278,40.375,-0.862493873,40.875,-0.571464241,43.3125,-0.023599245,45.25,-0.023105115,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.090791464,234,False,0
6336,2022-10-26 15:18:07.471000+00:00,-0.16539225,37.25,-1.920062304,40.375,-0.85280931,40.875,-0.551086485,43.375,-0.016109092,45.25,-0.058691148,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.086292624,234,False,0
6337,2022-10-26 15:18:08.473000+00:00,-0.165467948,37.1875,-1.907953858,40.4375,-0.84874481,40.875,-0.554596543,43.3125,-0.000740449,45.25,-0.018053377,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.079333901,234,False,0
6338,2022-10-26 15:18:09.478000+00:00,0.179691479,37.1875,-2.56448555,40.4375,-1.321660042,40.875,-0.402746975,43.375,-0.083767273,45.25,-0.127908081,44.4375,-0.015709287,-0.000260498,0.14643988,0.023734022,-0.008720429,-0.005987827,0.079506218,234,False,0
6339,2022-10-26 15:18:10.481000+00:00,0.142249346,37.1875,-2.787974358,40.4375,-1.371947765,40.875,-0.462551713,43.375,-0.052083235,45.25,-0.095956862,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.087651789,234,False,1
6340,2022-10-26 15:18:11.484000+00:00,0.072701022,37.25,-2.593153,40.4375,-1.355906606,40.875,-0.437541544,43.375,-0.04997123,45.25,-0.076765388,44.4375,-0.096188437,-0.001584052,1.047197551,0.14659145,-0.057636817,-0.054182556,0.08493346,234,False,1
6341,2022-10-26 15:18:12.492000+00:00,0.086215951,37.1875,-2.374035358,40.4375,-1.335209489,40.875,-0.447310746,43.375,-0.020916453,45.25,-0.050473422,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.086378694,234,False,0
6342,2022-10-26 15:18:13.492000+00:00,0.069097459,37.1875,-2.294101715,40.4375,-1.323248625,40.875,-0.452520192,43.375,-0.014017564,45.25,-0.061443485,44.4375,0.033796243,-0.002425089,-0.121474916,-0.052798318,0.008354713,0.024762211,0.089604497,234,False,1
6343,2022-10-26 15:18:14.495000+00:00,-0.404287785,37.1875,-1.481366158,40.4375,-0.783355832,40.875,-0.775859475,43.3125,-0.189294219,45.25,0.148921058,44.4375,0.033008967,-0.003257443,-0.143067732,-0.068087079,0.009704866,0.033197992,0.091384888,234,False,0
6344,2022-10-26 15:18:15.498000+00:00,-0.169441894,37.25,-1.558682561,40.4375,-0.733792424,40.875,-0.624521554,43.375,-0.142138973,45.25,0.150623083,44.4375,0.001529775,-6.19863e-05,-0.000374657,-3.23e-09,0.000499851,0.001433928,0.080099702,234,False,0
6345,2022-10-26 15:18:16.505000+00:00,-0.183808088,37.25,-1.693693757,40.4375,-0.735629559,40.8125,-0.699226201,43.3125,-0.097727999,45.25,0.058517862,44.4375,0.0,0.0,0.0,-4.98e-30,0.0,0.0,0.087058365,234,False,0
6346,2022-10-26 15:18:17.512000+00:00,-0.14319554,37.25,-1.844629049,40.4375,-0.768334687,40.875,-0.696932793,43.375,-0.072019905,45.25,0.017626692,44.375,0.0,0.0,0.0,0.0,0.0,0.0,0.07942003,234,False,0
6347,2022-10-26 15:18:18.514000+00:00,-0.140988886,37.1875,-1.907353401,40.4375,-0.781498849,40.875,-0.684337974,43.3125,-0.087742388,45.25,0.030357374,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.084512293,234,False,0
6348,2022-10-26 15:18:19.518000+00:00,-0.202832103,37.25,-1.914760232,40.4375,-0.80155158,40.875,-0.680987179,43.375,-0.071368828,45.25,0.024512963,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.085105658,234,False,0
6350,2022-10-26 15:18:21.523000+00:00,-0.136285454,37.25,-1.825487614,40.4375,-0.846025109,40.8125,-0.651085019,43.3125,-0.091627643,45.25,0.026705701,44.4375,0.0,-1.363e-05,-4.31e-16,-4.29846e-05,0.0,0.0,0.083832622,234,False,0
6351,2022-10-26 15:18:22.527000+00:00,-0.179328293,37.25,-1.788428783,40.4375,-0.892223358,40.8125,-0.642398834,43.375,-0.089829177,45.25,0.003008593,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.085191905,234,False,0
6352,2022-10-26 15:18:23.530000+00:00,-0.179526448,37.25,-1.765943766,40.4375,-0.908749223,40.8125,-0.644474149,43.3125,-0.064957619,45.25,0.007411967,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.080779254,234,False,0
6353,2022-10-26 15:18:24.531000+00:00,-0.1754421,37.25,-1.782292485,40.4375,-0.928914189,40.8125,-0.628375947,43.375,-0.080748014,45.3125,0.017697575,44.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.084426165,234,False,0
